id,renewal,incentives
20668,1.0,1074.0
22885,0.6,498.0
99361,0.6,3738.0
98687,0.5,1614.0
105130,0.5,354.0
1844,0.1,1038.0
29372,1.0,6474.0
59087,0.6,14106.0
38587,0.9,3198.0000000000005
70164,1.0,23754.0
107991,0.9,12270.0
74827,1.0,8634.0
112748,1.0,3594.0
91571,0.9,7734.000000000001
81422,0.9,30414.000000000004
45109,0.3,66.0
93701,0.9,5466.0
11147,0.1,30.000000000000057
83234,1.0,1074.0
78618,0.9,14538.000000000002
67652,0.4,4242.0
87778,1.0,3594.0
82526,0.8,2802.0000000000005
94233,0.5,5394.0
20989,0.0,0.0
40480,0.0,0.0
38812,0.4,7266.000000000001
30199,1.0,6114.0
6147,0.9,3198.0000000000005
59961,1.0,1074.0
14365,1.0,3594.0
103867,0.3,12162.0
37543,1.0,6114.0
47082,1.0,16194.0
9692,0.3,822.0
2398,0.3,1686.0
2846,1.0,8634.0
95337,0.9,930.0
90022,0.5,11694.0
36005,0.9,5466.0
47239,0.2,1434.0000000000002
101023,1.0,8634.0
16851,1.0,8634.0
47213,0.8,31026.000000000004
58735,0.5,9174.0
64185,0.3,1578.0
37538,1.0,8634.0
103203,0.4,5250.0
37946,1.0,8634.0
72604,1.0,3594.0
43632,1.0,16194.0
54895,1.0,16194.0
35814,1.0,33834.0
2764,0.7,642.0
92164,1.0,6114.0
99841,0.6,2010.0
3713,0.6,2010.0
60777,0.1,30.000000000000057
41339,1.0,13674.0
73242,1.0,3594.0
57828,1.0,6114.0
22909,1.0,6114.0
110788,1.0,28794.0
52225,1.0,1074.0
23282,0.5,7914.0
97029,0.4,210.0
57755,0.9,3198.0000000000005
22537,0.8,12882.000000000002
101053,1.0,8634.0
63497,0.4,9282.0
57533,0.9,3198.0000000000005
98566,0.5,1614.0
18104,0.8,4818.0
87169,0.5,7914.0
94977,1.0,16194.0
78787,0.6,5034.0
88272,1.0,11154.0
29528,0.2,0.0
19069,0.9,7734.000000000001
53334,1.0,6114.0
74233,0.9,930.0
43967,0.8,8850.0
105868,0.8,18930.0
8061,1.0,6114.0
106019,1.0,6114.0
3639,0.8,786.0
78604,1.0,13674.0
50437,1.0,8634.0
50396,0.8,18930.0
2924,0.9,16806.0
38049,1.0,3594.0
47372,0.4,210.0
53606,1.0,11154.0
108344,0.9,7734.000000000001
82866,1.0,16194.0
75301,0.3,2334.0
58956,1.0,18714.0
20721,0.6,3522.0
96425,0.9,5790.0
53079,1.0,13674.0
634,0.8,12882.000000000002
78850,0.9,10002.0
28720,1.0,6114.0
60599,1.0,3594.0
27429,0.8,786.0
84168,0.8,4818.0
17109,1.0,13674.0
11553,0.9,7734.000000000001
31727,1.0,13674.0
36088,1.0,23754.0
70548,1.0,1074.0
30761,0.8,6834.000000000001
29926,1.0,38874.0
85522,1.0,13674.0
38822,0.9,7734.000000000001
13901,0.7,642.0
102254,1.0,11154.0
52776,1.0,3594.0
80944,0.8,10866.0
34676,0.1,1038.0
48352,1.0,8634.0
48161,0.9,28146.000000000004
60085,1.0,6114.0
89056,0.9,12270.0
100438,1.0,6114.0
26442,1.0,21234.0
6591,1.0,11154.0
94370,0.8,6834.000000000001
47059,0.2,1434.0000000000002
113957,1.0,6474.0
33437,1.0,8634.0
74984,1.0,8634.0
69823,0.7,4170.0
76042,1.0,6114.0
70240,1.0,6114.0
62732,0.5,2874.0
13053,1.0,16194.0
43086,0.6,17130.0
46261,1.0,6114.0
10297,0.6,2010.0
70840,0.9,10002.0
93331,0.8,8850.0
113731,1.0,3594.0
97890,0.9,7734.000000000001
26616,0.8,6834.000000000001
19081,0.3,3090.0
26414,1.0,11154.0
103839,0.8,18930.0
106636,1.0,13674.0
56675,0.6,6546.0
104647,0.9,3198.0000000000005
6687,0.4,210.0
81941,0.4,6258.000000000001
74944,1.0,8634.0
2770,0.7,11226.0
32927,0.9,10002.0
26016,1.0,16194.0
37934,1.0,33834.0
88876,0.3,12162.0
68859,0.4,2226.0
109631,1.0,31314.0
33417,1.0,1074.0
58028,1.0,71634.0
40143,1.0,59034.0
99100,1.0,71634.0
110798,0.9,5466.0
76008,0.9,3198.0000000000005
8312,1.0,8634.0
59319,1.0,13674.0
4015,1.0,1074.0
97424,1.0,16194.0
87986,1.0,6114.0
37542,1.0,28794.0
20366,1.0,11154.0
77919,0.9,14538.000000000002
45283,0.3,2334.0
45979,0.9,3198.0000000000005
33931,1.0,71634.0
108772,1.0,8634.0
113044,1.0,31314.0
67487,0.7,21810.0
47316,0.9,7734.000000000001
67307,0.3,3846.0
87782,0.9,7734.000000000001
41351,0.5,9174.0
1405,0.2,930.0
77051,0.8,5106.0
82359,1.0,1074.0
95371,0.7,4170.0
3913,0.9,5466.0
3970,0.9,53094.0
38817,1.0,6114.0
3312,1.0,8634.0
20833,0.9,10002.0
67214,1.0,6114.0
60766,1.0,18714.0
47706,0.3,1578.0
71832,1.0,1074.0
100404,1.0,3594.0
29039,0.2,426.0000000000001
100191,0.9,10002.0
97647,1.0,16194.0
45046,1.0,18714.0
2568,1.0,1074.0
24406,0.5,2874.0
2589,1.0,3594.0
72209,1.0,11154.0
79425,0.9,23610.0
42798,0.9,5466.0
93941,1.0,21234.0
80208,0.9,3198.0000000000005
90486,0.7,5934.0
13179,1.0,11154.0
28116,1.0,6114.0
62482,1.0,16194.0
70015,0.9,53094.0
96949,1.0,8634.0
95792,1.0,16194.0
88391,0.8,2802.0000000000005
113124,0.9,21342.0
38990,1.0,13674.0
101443,0.6,5034.0
92192,0.7,2406.0
44064,0.8,786.0
420,0.5,7914.0
107860,1.0,31314.0
8896,0.6,8058.0
25858,1.0,13674.0
41109,0.7,34158.0
17177,1.0,3594.0
95465,1.0,1074.0
80664,0.6,3522.0
27187,1.0,6114.0
33985,0.2,426.0000000000001
19959,0.6,2010.0
75769,1.0,16194.0
65366,0.8,5106.0
99016,1.0,8634.0
75797,0.8,22962.000000000004
83861,0.7,11226.0
54254,0.4,210.0
69603,1.0,6114.0
76599,1.0,13674.0
28942,1.0,16194.0
109807,1.0,23754.0
86951,0.9,3198.0000000000005
42035,0.7,2406.0
52664,0.8,8850.0
11405,0.5,3054.0
9828,1.0,8634.0
21289,0.9,5466.0
5935,0.8,8850.0
38380,1.0,3594.0
54605,1.0,21234.0
298,0.9,19074.0
77883,1.0,6114.0
63975,0.6,3738.0
110350,0.9,7734.000000000001
60460,1.0,33834.0
33066,1.0,3594.0
88179,0.9,5466.0
102903,0.9,34950.0
90494,1.0,1074.0
40115,1.0,3594.0
28322,1.0,8634.0
99571,1.0,6114.0
98346,1.0,8634.0
54741,0.8,8850.0
57665,1.0,13674.0
63182,1.0,11154.0
92200,1.0,18714.0
8167,1.0,8634.0
98173,1.0,8634.0
461,1.0,1074.0
112100,1.0,18714.0
86353,1.0,16194.0
14737,0.8,6834.000000000001
55461,0.9,930.0
75200,0.7,2406.0
78114,1.0,16194.0
99807,0.9,16806.0
65644,0.9,16806.0
10797,1.0,8634.0
28191,0.6,14106.0
8373,1.0,16194.0
73109,1.0,1074.0
69347,1.0,11154.0
30589,0.4,3234.0000000000005
16228,1.0,3594.0
18569,0.9,14538.000000000002
11925,0.5,2874.0
82369,0.9,7734.000000000001
58887,0.9,28146.000000000004
70573,0.9,10002.0
21703,1.0,13674.0
13753,0.9,12270.0
93748,0.9,10002.0
96379,0.9,930.0
67153,1.0,6114.0
23022,1.0,16194.0
87904,0.7,16518.0
21318,0.9,3198.0000000000005
96261,0.2,1434.0000000000002
3404,1.0,8634.0
41396,0.9,28146.000000000004
34733,0.5,6654.0
13880,1.0,16194.0
89786,1.0,8634.0
66968,0.8,14898.000000000002
84657,0.8,2802.0000000000005
4398,0.5,7914.0
38419,0.4,4242.0
4837,0.6,9570.0
111908,0.8,8850.0
42189,1.0,11154.0
30847,0.9,5466.0
57074,1.0,6114.0
17673,1.0,43914.0
93699,0.8,10866.0
99536,1.0,28794.0
3187,0.8,8850.0
13947,1.0,6114.0
75426,1.0,23754.0
77291,0.6,3522.0
113889,0.6,20154.0
85089,1.0,18714.0
58781,1.0,6114.0
29982,0.9,5466.0
25012,1.0,6474.0
21709,0.9,14538.000000000002
38449,1.0,11154.0
22396,0.8,10866.0
100391,1.0,6114.0
16995,1.0,26274.0
51858,0.9,10002.0
103884,1.0,16194.0
113388,0.5,1614.0
6985,0.9,7734.000000000001
41764,0.0,0.0
39745,1.0,11154.0
12646,1.0,21234.0
79954,1.0,11154.0
50855,1.0,16194.0
28783,1.0,26274.0
92765,1.0,11154.0
35255,1.0,6114.0
40614,0.8,2802.0000000000005
102195,0.9,5466.0
66832,0.4,3234.0000000000005
34155,0.8,10866.0
90250,1.0,11154.0
50707,0.4,2226.0
4051,1.0,6474.0
1738,1.0,21234.0
91497,1.0,33834.0
110267,1.0,11154.0
69301,1.0,18714.0
30818,1.0,13674.0
9029,0.9,5466.0
10239,1.0,21234.0
67390,0.3,3090.0
47342,1.0,18714.0
60687,1.0,13674.0
86209,1.0,16194.0
24168,1.0,11154.0
39364,1.0,16194.0
68481,1.0,1074.0
31514,1.0,6114.0
93404,1.0,13674.0
15739,0.5,12954.0
28313,1.0,3594.0
1465,1.0,26274.0
84728,0.9,16806.0
108296,1.0,11154.0
26362,0.9,5466.0
29794,0.7,2406.0
10772,0.9,19074.0
105964,0.3,1578.0
19836,1.0,16194.0
16507,1.0,18714.0
39386,1.0,8634.0
19582,0.8,8850.0
90753,0.5,6654.0
853,0.8,12882.000000000002
49452,0.9,19074.0
49722,1.0,6114.0
16292,1.0,16194.0
98501,1.0,11154.0
71434,1.0,16194.0
60717,1.0,6114.0
111133,0.5,2874.0
88313,1.0,6474.0
13861,1.0,13674.0
52658,1.0,18714.0
108065,1.0,13674.0
51299,1.0,6114.0
40160,1.0,1074.0
28442,1.0,6114.0
66829,0.8,2802.0000000000005
75909,0.5,6654.0
1201,0.9,21342.0
12157,0.7,7698.0
8699,0.3,3846.0
83825,0.7,5934.0
59650,0.9,14538.000000000002
97459,0.9,10002.0
38899,1.0,8634.0
73306,0.9,19074.0
64959,0.0,0.0
88231,0.9,14538.000000000002
42520,1.0,21234.0
13609,0.4,210.0
43772,1.0,16194.0
36353,1.0,6114.0
97719,1.0,16194.0
6913,1.0,23754.0
43025,1.0,6114.0
38639,0.2,2442.0
16532,1.0,28794.0
48118,1.0,6114.0
5089,1.0,8634.0
61814,1.0,8634.0
103478,0.9,3198.0000000000005
94687,0.8,6834.000000000001
61848,1.0,8634.0
82212,1.0,6114.0
88999,1.0,11154.0
95047,1.0,8634.0
54570,1.0,3594.0
111716,1.0,1074.0
53927,1.0,6114.0
3936,1.0,13674.0
94009,0.8,4818.0
101665,0.8,786.0
111654,1.0,6114.0
24319,1.0,3594.0
86194,1.0,69114.0
102154,0.9,23610.0
97760,0.9,19074.0
93992,0.9,930.0
113576,1.0,1074.0
103353,0.7,2406.0
69501,1.0,3594.0
84674,0.9,3198.0000000000005
68530,0.6,14106.0
32593,0.9,5790.0
34815,0.7,4170.0
40000,0.4,4242.0
76720,0.9,3198.0000000000005
46984,1.0,1074.0
20817,1.0,23754.0
103285,0.9,7734.000000000001
28636,1.0,28794.0
2317,1.0,33834.0
20241,1.0,13674.0
70665,1.0,8634.0
75949,0.5,4134.0
20675,0.4,4242.0
55647,0.0,0.0
97247,0.9,3198.0000000000005
28011,0.6,498.0
66582,1.0,21234.0
113104,1.0,8634.0
72177,1.0,3594.0
105445,0.5,6654.0
95464,0.7,14754.0
100469,0.9,7734.000000000001
3018,0.5,1614.0
79606,0.9,5466.0
98957,1.0,1074.0
66351,1.0,6474.0
28649,1.0,6114.0
106508,0.9,5466.0
97179,0.9,14538.000000000002
102280,0.2,1434.0000000000002
21471,1.0,51474.0
22346,0.8,6834.000000000001
9573,1.0,23754.0
4138,1.0,11154.0
41964,1.0,6114.0
46958,0.8,5106.0
11771,1.0,11154.0
79566,0.3,3090.0
88326,0.9,5466.0
109251,1.0,8634.0
18954,0.7,4170.0
25826,0.9,41754.0
40363,0.6,3738.0
47903,0.5,2874.0
90488,1.0,11154.0
73021,1.0,8634.0
70594,0.7,2406.0
84996,0.9,5466.0
20234,1.0,6474.0
7314,0.7,11226.0
10946,1.0,6114.0
19201,1.0,8634.0
106460,1.0,3594.0
78341,1.0,3594.0
85505,1.0,6114.0
42556,1.0,8634.0
65089,1.0,6114.0
95887,0.5,1614.0
32698,0.8,14898.000000000002
29400,0.7,14754.0
3343,1.0,18714.0
415,1.0,8634.0
82396,1.0,3594.0
38444,1.0,3594.0
90808,1.0,1074.0
65238,1.0,18714.0
12336,1.0,33834.0
7730,0.5,1614.0
7805,1.0,6114.0
17307,0.9,930.0
35219,1.0,8634.0
94221,0.7,9462.0
5999,0.5,7914.0
112118,0.9,7734.000000000001
102714,0.8,10866.0
40905,0.9,3198.0000000000005
103084,1.0,11154.0
93150,1.0,23754.0
1296,0.8,4818.0
54100,0.7,7698.0
1164,1.0,13674.0
15329,0.9,10002.0
104280,0.8,6834.000000000001
106073,0.8,10866.0
69246,1.0,6474.0
82398,0.9,10002.0
68726,1.0,71634.0
56419,1.0,38874.0
19016,0.8,6834.000000000001
101024,1.0,3594.0
28733,0.5,6654.0
76864,1.0,21234.0
473,0.9,10002.0
65920,1.0,8634.0
37204,0.8,4818.0
67030,1.0,6114.0
78146,0.5,354.0
38338,1.0,11154.0
54470,0.3,822.0
1848,0.0,0.0
71575,0.4,3234.0000000000005
46375,1.0,8634.0
57730,1.0,8634.0
34283,1.0,16194.0
18117,0.9,930.0
65647,1.0,3594.0
69908,0.8,33042.0
59332,1.0,6474.0
24663,0.4,4242.0
30868,1.0,13674.0
101002,0.9,930.0
107404,0.4,3234.0000000000005
62393,0.4,1218.0000000000002
56100,1.0,21234.0
53561,1.0,6474.0
94705,1.0,16194.0
8306,0.7,5934.0
2143,0.4,2370.0
80265,0.5,26814.0
101785,1.0,26274.0
27184,1.0,11154.0
86742,1.0,33834.0
94890,0.9,19074.0
94192,0.6,11082.0
69968,1.0,71634.0
35501,0.9,5790.0
34552,1.0,16194.0
95843,1.0,13674.0
105491,1.0,16194.0
58217,0.9,21342.0
5455,0.8,786.0
40706,0.9,10002.0
19892,1.0,8634.0
83991,1.0,11154.0
20460,1.0,28794.0
29029,0.5,5394.0
54142,1.0,26274.0
22365,1.0,21234.0
64144,1.0,6114.0
12834,1.0,6114.0
94995,1.0,8634.0
2621,1.0,3594.0
80589,0.6,3738.0
21260,0.8,4818.0
89259,1.0,3594.0
33819,0.9,5466.0
76754,1.0,6114.0
78661,1.0,6114.0
42034,1.0,16194.0
310,1.0,23754.0
90032,0.5,11694.0
54190,0.7,2406.0
25092,1.0,1074.0
50868,0.9,5466.0
1658,1.0,16194.0
44008,0.7,11226.0
56243,1.0,6114.0
95186,0.6,6546.0
9956,0.9,19074.0
93314,1.0,11154.0
102273,1.0,6114.0
55970,0.9,7734.000000000001
96085,0.1,318.0
24964,0.4,3234.0000000000005
106735,1.0,6474.0
76459,1.0,33834.0
145,0.0,0.0
61030,0.5,1614.0
26177,1.0,23754.0
96230,0.9,3198.0000000000005
73568,0.9,3198.0000000000005
14033,1.0,8634.0
42441,1.0,13674.0
29166,0.9,10002.0
71137,0.8,16914.0
94894,0.8,4818.0
6860,0.7,4170.0
58594,1.0,8634.0
35195,1.0,3594.0
94491,0.3,3846.0
86974,1.0,13674.0
53435,1.0,8634.0
41508,0.1,30.000000000000057
7742,0.6,498.0
95111,1.0,71634.0
6525,1.0,13674.0
60517,0.8,6834.000000000001
5268,1.0,28794.0
110272,0.9,25878.0
62240,1.0,6114.0
15136,0.7,5934.0
59555,0.2,2946.0000000000005
43997,1.0,21234.0
87010,0.8,4818.0
59409,1.0,8634.0
60950,0.3,1686.0
82590,0.9,10002.0
46837,1.0,16194.0
87717,1.0,1074.0
28762,0.4,15330.000000000002
98006,1.0,1074.0
84154,1.0,1074.0
23964,1.0,13674.0
57454,0.9,12270.0
12994,0.6,498.0
13641,1.0,1074.0
65240,0.9,10002.0
11048,0.9,12270.0
32424,0.9,5790.0
85759,1.0,13674.0
69768,0.9,5466.0
18847,1.0,16194.0
93828,1.0,3594.0
69232,1.0,11154.0
23198,0.6,26202.0
43965,0.1,282.0
46822,1.0,11154.0
24737,0.9,12270.0
100255,1.0,11154.0
113507,0.9,5790.0
80003,0.9,7734.000000000001
56522,1.0,1074.0
5415,0.9,3198.0000000000005
8964,1.0,3594.0
104440,1.0,1074.0
5597,1.0,3594.0
21979,0.7,642.0
22822,0.9,19074.0
87786,1.0,8634.0
104129,0.8,6834.000000000001
68359,1.0,16194.0
34696,1.0,6114.0
28801,0.9,19074.0
108650,1.0,3594.0
40930,0.9,5466.0
19741,1.0,11154.0
103670,0.6,2010.0
96966,1.0,21234.0
91680,0.8,12882.000000000002
72128,1.0,6114.0
66385,0.2,2442.0
42151,0.8,6834.000000000001
7389,0.6,3738.0
42423,1.0,13674.0
95434,0.4,9282.0
103130,1.0,11154.0
40532,0.5,14214.0
79915,1.0,3594.0
18007,0.7,7698.0
23581,0.9,21342.0
94889,0.9,21342.0
43082,1.0,11154.0
100507,1.0,23754.0
74486,1.0,16194.0
62511,0.8,16914.0
3049,0.4,2226.0
24759,0.1,534.0000000000001
93417,1.0,8634.0
88581,1.0,6114.0
44756,1.0,11154.0
100144,1.0,6114.0
103470,0.9,930.0
42145,0.8,8850.0
13167,0.9,5466.0
39525,1.0,6114.0
51899,1.0,8634.0
19170,1.0,11154.0
32197,0.9,16806.0
15171,0.9,5790.0
81657,1.0,1074.0
3181,1.0,18714.0
84755,1.0,41394.0
53432,1.0,6474.0
108863,1.0,18714.0
98307,0.6,3738.0
7354,1.0,6474.0
39959,0.2,1938.0
50388,1.0,26274.0
44594,0.9,16806.0
47742,1.0,8634.0
107680,0.1,534.0000000000001
78298,1.0,6114.0
657,0.5,12954.0
75745,1.0,6114.0
93523,1.0,3594.0
101981,1.0,8634.0
103950,0.9,7734.000000000001
92836,0.2,1938.0
37409,0.5,12954.0
73311,1.0,6114.0
97489,0.9,14538.000000000002
39427,0.9,14538.000000000002
15716,1.0,13674.0
110166,1.0,11154.0
83080,1.0,3594.0
36340,0.8,14898.000000000002
2996,0.5,7914.0
89608,0.3,822.0
76666,0.8,5106.0
98374,0.8,2802.0000000000005
11489,1.0,1074.0
37977,0.8,10866.0
8651,0.5,354.0
79403,1.0,11154.0
91153,0.8,786.0
4871,1.0,1074.0
23982,0.9,16806.0
54530,1.0,6114.0
57648,1.0,23754.0
60578,1.0,1074.0
24679,0.9,14538.000000000002
15086,1.0,18714.0
60174,1.0,26274.0
41363,0.7,7698.0
82044,0.9,930.0
55975,1.0,21234.0
78085,1.0,13674.0
107846,0.9,10002.0
29921,1.0,16194.0
79900,1.0,3594.0
49490,0.8,786.0
106895,1.0,11154.0
35246,1.0,6474.0
65041,0.9,12270.0
38784,0.2,4962.0
90799,1.0,8634.0
92993,1.0,1074.0
38234,1.0,21234.0
81024,0.3,2334.0
2951,1.0,6114.0
54643,0.9,16806.0
75113,0.7,5934.0
96415,1.0,6114.0
71311,0.9,3198.0000000000005
71232,1.0,13674.0
46857,0.8,2802.0000000000005
89681,0.4,2226.0
52722,1.0,13674.0
75308,1.0,33834.0
80239,0.8,22962.000000000004
83632,1.0,23754.0
42979,1.0,13674.0
70246,1.0,21234.0
24657,1.0,11154.0
79097,1.0,11154.0
101744,1.0,13674.0
59819,1.0,21234.0
108973,1.0,3594.0
70671,0.4,8274.0
10749,0.8,8850.0
37337,0.8,2802.0000000000005
57576,0.6,5034.0
47367,1.0,3594.0
3697,1.0,11154.0
99635,1.0,13674.0
53732,0.9,5466.0
11476,1.0,26274.0
64553,1.0,3594.0
106997,0.9,14538.000000000002
87618,0.5,15474.0
16459,1.0,46434.0
12116,0.4,1218.0000000000002
67922,1.0,13674.0
103194,1.0,26274.0
39039,1.0,21234.0
48664,1.0,21234.0
47582,1.0,8634.0
50459,1.0,6114.0
58582,0.5,354.0
73646,0.9,12270.0
42305,0.5,7914.0
17823,0.5,1614.0
17147,1.0,33834.0
84523,0.9,7734.000000000001
36677,0.4,2226.0
103184,1.0,21234.0
75311,1.0,11154.0
57818,0.6,15618.0
12295,0.5,4134.0
87463,0.9,3198.0000000000005
66927,1.0,36354.0
93619,0.2,1938.0
9210,0.6,3738.0
9802,1.0,23754.0
75078,1.0,11154.0
55171,0.8,14898.000000000002
89903,0.8,4818.0
27408,0.5,2874.0
97098,0.7,9462.0
16948,0.9,14538.000000000002
4646,0.9,3198.0000000000005
7737,1.0,3594.0
20624,1.0,3594.0
23206,1.0,6114.0
75587,0.5,7914.0
57965,0.5,5394.0
13624,0.8,786.0
96650,1.0,8634.0
9585,0.9,5466.0
1044,1.0,13674.0
97407,0.7,12990.0
9757,1.0,6114.0
69297,1.0,8634.0
16821,1.0,6114.0
47336,0.3,822.0
16246,0.3,1578.0
73139,0.3,822.0
648,1.0,6474.0
456,0.6,9570.0
54649,1.0,23754.0
32033,0.5,1614.0
60852,1.0,1074.0
75808,0.5,7914.0
68568,0.9,7734.000000000001
6271,0.9,930.0
101322,1.0,23754.0
7069,0.6,11082.0
105603,1.0,3594.0
102833,0.9,12270.0
17614,0.9,10002.0
102784,0.9,7734.000000000001
100198,0.9,14538.000000000002
66028,1.0,1074.0
65798,0.9,19074.0
19701,1.0,8634.0
43768,0.9,25878.0
83723,0.8,2802.0000000000005
7045,1.0,3594.0
109203,0.8,2802.0000000000005
109543,1.0,69114.0
103926,0.9,10002.0
108109,0.9,3198.0000000000005
109773,1.0,23754.0
20520,0.1,1290.0000000000002
105051,1.0,18714.0
25814,1.0,3594.0
30797,1.0,3594.0
84322,1.0,3594.0
64381,0.9,5466.0
43240,1.0,26274.0
102166,1.0,6474.0
87888,1.0,23754.0
18060,1.0,6114.0
449,0.9,7734.000000000001
94874,0.4,210.0
13227,1.0,3594.0
5663,1.0,13674.0
61927,0.9,3198.0000000000005
110216,1.0,13674.0
95772,0.9,12270.0
23264,0.2,426.0000000000001
6494,1.0,6114.0
81953,1.0,6474.0
30215,1.0,3594.0
82294,0.9,12270.0
58436,0.8,5106.0
51926,0.5,11694.0
73911,1.0,23754.0
70150,1.0,21234.0
85365,1.0,18714.0
27477,1.0,6114.0
110929,0.6,2010.0
110260,0.6,21666.0
34679,1.0,3594.0
40232,0.8,18930.0
107537,1.0,8634.0
49298,0.9,5466.0
39006,1.0,13674.0
159,0.7,4422.0
34898,0.2,1002.0
17777,0.9,5466.0
35185,0.7,12990.0
58687,0.8,6834.000000000001
83305,1.0,6114.0
23102,0.9,3198.0000000000005
1539,0.9,930.0
81817,0.9,5466.0
1,1.0,6114.0
25754,1.0,8634.0
11200,0.9,30414.000000000004
58196,1.0,6114.0
56638,0.6,15618.0
109234,1.0,23754.0
3020,0.8,10866.0
225,1.0,8634.0
23058,0.9,3198.0000000000005
103779,1.0,11154.0
32621,1.0,8634.0
77835,1.0,1074.0
58724,1.0,23754.0
13394,0.0,0.0
56683,0.7,4422.0
56792,0.4,9282.0
44633,1.0,31314.0
48850,1.0,13674.0
95949,1.0,11154.0
6508,0.8,4818.0
84468,1.0,11154.0
683,1.0,13674.0
43605,1.0,8634.0
21793,1.0,41394.0
85851,0.3,822.0
105712,0.8,2802.0000000000005
15377,1.0,36354.0
33190,0.9,5466.0
21186,1.0,6114.0
849,1.0,6114.0
75343,1.0,21234.0
60588,1.0,16194.0
60386,1.0,11154.0
11950,1.0,33834.0
30596,0.9,5790.0
56465,1.0,21234.0
25106,0.9,10002.0
52753,0.9,19074.0
24203,0.5,4134.0
19018,0.8,2802.0000000000005
33689,0.4,2226.0
87494,1.0,8634.0
20517,1.0,3594.0
60611,0.4,5250.0
97125,0.7,11226.0
12762,0.7,5934.0
16393,1.0,8634.0
3174,0.8,5106.0
21745,0.4,7266.000000000001
47268,1.0,11154.0
10699,1.0,23754.0
105764,1.0,8634.0
44225,0.9,19074.0
724,1.0,3594.0
28363,0.8,49170.00000000001
46100,0.6,498.0
35324,1.0,26274.0
7349,1.0,3594.0
30251,0.9,3198.0000000000005
71644,1.0,16194.0
101202,0.6,498.0
112914,0.8,2802.0000000000005
28740,1.0,16194.0
104688,0.9,16806.0
13430,0.9,7734.000000000001
55065,1.0,11154.0
47136,1.0,3594.0
6902,0.6,498.0
9508,1.0,11154.0
6638,1.0,6474.0
84920,0.4,2370.0
39404,0.4,27426.000000000004
78003,0.4,3234.0000000000005
102252,0.9,930.0
25630,1.0,8634.0
15560,0.9,10002.0
30226,1.0,8634.0
5134,1.0,16194.0
72546,1.0,38874.0
37006,1.0,3594.0
29518,0.9,3198.0000000000005
63599,0.9,19074.0
87453,1.0,13674.0
80937,0.8,8850.0
51053,1.0,3594.0
16499,1.0,6114.0
29835,1.0,11154.0
75028,0.6,3522.0
83237,0.5,2874.0
79407,0.1,30.000000000000057
20355,0.3,1686.0
11627,0.9,12270.0
26723,0.8,786.0
56848,1.0,3594.0
46177,0.5,354.0
73714,0.9,28146.000000000004
17132,1.0,16194.0
59853,1.0,8634.0
103535,1.0,16194.0
111674,0.9,930.0
21086,1.0,6114.0
30763,1.0,26274.0
40158,1.0,13674.0
65677,1.0,26274.0
76890,0.8,786.0
23395,0.9,10002.0
109939,0.5,354.0
54838,1.0,6474.0
12715,0.9,14538.000000000002
22168,1.0,69114.0
110013,0.8,786.0
70642,0.6,9570.0
10712,0.9,21342.0
41575,1.0,8634.0
36659,1.0,6114.0
52158,0.9,19074.0
81295,0.0,0.0
66252,0.9,3198.0000000000005
29222,1.0,11154.0
57577,1.0,6114.0
61007,0.9,23610.0
92351,1.0,8634.0
41668,1.0,26274.0
51696,0.9,28146.000000000004
54998,0.6,498.0
51993,0.7,12990.0
12556,1.0,1074.0
36854,0.3,822.0
44524,1.0,8634.0
21688,1.0,23754.0
72689,1.0,8634.0
29655,0.6,3522.0
1960,0.8,33042.0
640,1.0,18714.0
45170,1.0,3594.0
103253,1.0,21234.0
81998,0.6,9570.0
79061,1.0,16194.0
43292,0.3,3090.0
103999,1.0,16194.0
43680,0.4,2226.0
184,1.0,11154.0
77909,1.0,3594.0
44212,1.0,11154.0
38871,1.0,21234.0
85657,0.9,5790.0
15300,1.0,21234.0
25703,0.8,8850.0
60253,0.9,7734.000000000001
93076,1.0,3594.0
48669,0.9,7734.000000000001
23541,0.6,3738.0
26698,1.0,18714.0
6933,1.0,8634.0
18928,1.0,11154.0
77382,0.5,1614.0
27895,1.0,31314.0
87214,1.0,6114.0
62958,1.0,13674.0
22684,0.4,4242.0
52744,1.0,23754.0
78495,1.0,3594.0
101355,0.8,5106.0
33775,1.0,13674.0
15760,0.2,1002.0
50979,1.0,8634.0
71697,1.0,8634.0
68071,0.8,12882.000000000002
110967,0.7,18282.0
19099,0.7,642.0
28333,1.0,3594.0
97465,0.5,5394.0
28549,1.0,13674.0
41416,0.7,2406.0
8155,1.0,1074.0
85906,1.0,11154.0
76166,0.5,1614.0
85646,0.3,2334.0
50042,1.0,21234.0
95224,1.0,1074.0
19153,1.0,1074.0
11152,0.9,12270.0
105172,0.8,8850.0
88007,1.0,8634.0
27612,1.0,11154.0
93418,0.9,14538.000000000002
43179,0.4,3234.0000000000005
47584,0.7,4170.0
5006,1.0,11154.0
94512,0.4,1218.0000000000002
101714,0.9,930.0
100229,1.0,6474.0
60977,1.0,3594.0
101404,0.9,12270.0
71187,0.9,10002.0
43394,0.9,28146.000000000004
28455,1.0,1074.0
20177,0.9,12270.0
49923,1.0,13674.0
62775,0.3,2334.0
14326,1.0,1074.0
53418,1.0,1074.0
46174,0.7,5934.0
23007,0.2,3450.0000000000005
65951,0.5,354.0
98246,0.4,210.0
48070,0.9,12270.0
61098,1.0,1074.0
79802,1.0,11154.0
6276,1.0,16194.0
